Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,In Glacier,Size in Glacier,STATUS,Notes
0002_mscoll742_f36,0002,,2,A,University of Pennsylvania Libraries,"140,136",0.134,mscoll742_f36,0002_mscoll742_f36,0.134,Fall 2019 batch,
0002_h212,0002,,2,A,University of Pennsylvania Libraries,"140,187",0.134,h212,0002_h212,0.134,Fall 2019 batch,
0002_h032,0002,,2,A,University of Pennsylvania Libraries,"140,511",0.134,h032,0002_h032,0.134,Fall 2019 batch,
0002_mscoll764_item183,0002,,2,A,University of Pennsylvania Libraries,"140,626",0.134,mscoll764_item183,0002_mscoll764_item183,0.134,Fall 2019 batch,
0002_h336,0002,,2,A,University of Pennsylvania Libraries,"141,123",0.135,h336,0002_h336,0.135,Fall 2019 batch,
0002_mscoll591_f20,0002,,2,A,University of Pennsylvania Libraries,"141,287",0.135,mscoll591_f20,0002_mscoll591_f20,0.135,Fall 2019 batch,
0002_mscoll742_f65,0002,,2,A,University of Pennsylvania Libraries,"141,471",0.135,mscoll742_f65,0002_mscoll742_f65,0.135,Fall 2019 batch,
0002_mscoll390_item2228,0002,,2,A,University of Pennsylvania Libraries,"141,669",0.135,mscoll390_item2228,0002_mscoll390_item2228,0.135,Fall 2019 batch,
0002_mscoll742_f33,0002,,2,A,University of Pennsylvania Libraries,"142,174",0.136,mscoll742_f33,0002_mscoll742_f33,0.136,Fall 2019 batch,
0002_h447,0002,,2,A,University of Pennsylvania Libraries,"142,381",0.136,h447,0002_h447,0.136,Fall 2019 batch,
0002_mscoll390_item487,0002,,2,A,University of Pennsylvania Libraries,"142,530",0.136,mscoll390_item487,0002_mscoll390_item487,0.136,Fall 2019 batch,
0002_mscoll742_f15,0002,,2,A,University of Pennsylvania Libraries,"142,714",0.136,mscoll742_f15,0002_mscoll742_f15,0.136,Fall 2019 batch,
0002_h099,0002,,2,A,University of Pennsylvania Libraries,"142,804",0.136,h099,0002_h099,0.136,Fall 2019 batch,
0002_h431,0002,,2,A,University of Pennsylvania Libraries,"142,812",0.136,h431,0002_h431,0.136,Fall 2019 batch,
0002_h395,0002,,2,A,University of Pennsylvania Libraries,"143,216",0.137,h395,0002_h395,0.137,Fall 2019 batch,
0002_h182,0002,,2,A,University of Pennsylvania Libraries,"143,505",0.137,h182,0002_h182,0.137,Fall 2019 batch,
0002_miscmss_claustris,0002,,2,A,University of Pennsylvania Libraries,"143,994",0.137,miscmss_claustris,0002_miscmss_claustris,0.137,Fall 2019 batch,
0002_msoversize39,0002,,2,A,University of Pennsylvania Libraries,"143,994",0.137,msoversize39,0002_msoversize39,0.137,Fall 2019 batch,
0002_mscoll764_item173,0002,,2,A,University of Pennsylvania Libraries,"144,173",0.137,mscoll764_item173,0002_mscoll764_item173,0.137,Fall 2019 batch,
0002_mscoll764_item154,0002,,2,A,University of Pennsylvania Libraries,"144,204",0.138,mscoll764_item154,0002_mscoll764_item154,0.138,Fall 2019 batch,
0002_mscoll390_item1975,0002,,2,A,University of Pennsylvania Libraries,"144,316",0.138,mscoll390_item1975,0002_mscoll390_item1975,0.138,Fall 2019 batch,
0002_h238,0002,,2,A,University of Pennsylvania Libraries,"144,778",0.138,h238,0002_h238,0.138,Fall 2019 batch,
0002_mscoll742_f46,0002,,2,A,University of Pennsylvania Libraries,"144,780",0.138,mscoll742_f46,0002_mscoll742_f46,0.138,Fall 2019 batch,
0002_mscoll742_f31,0002,,2,A,University of Pennsylvania Libraries,"145,273",0.139,mscoll742_f31,0002_mscoll742_f31,0.139,Fall 2019 batch,
0002_mscoll742_f43,0002,,2,A,University of Pennsylvania Libraries,"145,886",0.139,mscoll742_f43,0002_mscoll742_f43,0.139,Fall 2019 batch,
0002_mscoll390_item2796,0002,,2,A,University of Pennsylvania Libraries,"146,476",0.14,mscoll390_item2796,0002_mscoll390_item2796,0.14,Fall 2019 batch,
0002_mscoll742_f95,0002,,2,A,University of Pennsylvania Libraries,"146,754",0.14,mscoll742_f95,0002_mscoll742_f95,0.14,Fall 2019 batch,
0002_h206,0002,,2,A,University of Pennsylvania Libraries,"147,426",0.141,h206,0002_h206,0.141,Fall 2019 batch,
0002_h297,0002,,2,A,University of Pennsylvania Libraries,"147,811",0.141,h297,0002_h297,0.141,Fall 2019 batch,
0002_h167,0002,,2,A,University of Pennsylvania Libraries,"147,929",0.141,h167,0002_h167,0.141,Fall 2019 batch,
0002_mscoll390_item3039,0002,,2,A,University of Pennsylvania Libraries,"147,983",0.141,mscoll390_item3039,0002_mscoll390_item3039,0.141,Fall 2019 batch,
0002_h273,0002,,2,A,University of Pennsylvania Libraries,"148,048",0.141,h273,0002_h273,0.141,Fall 2019 batch,
0002_h278,0002,,2,A,University of Pennsylvania Libraries,"148,230",0.141,h278,0002_h278,0.141,Fall 2019 batch,
0002_mscoll390_item455,0002,,2,A,University of Pennsylvania Libraries,"148,317",0.141,mscoll390_item455,0002_mscoll390_item455,0.141,Fall 2019 batch,
0002_h218,0002,,2,A,University of Pennsylvania Libraries,"148,660",0.142,h218,0002_h218,0.142,Fall 2019 batch,
0002_h415,0002,,2,A,University of Pennsylvania Libraries,"148,893",0.142,h415,0002_h415,0.142,Fall 2019 batch,
0002_h334,0002,,2,A,University of Pennsylvania Libraries,"149,468",0.143,h334,0002_h334,0.143,Fall 2019 batch,
0002_mscoll742_f11,0002,,2,A,University of Pennsylvania Libraries,"149,542",0.143,mscoll742_f11,0002_mscoll742_f11,0.143,Fall 2019 batch,
0002_h343,0002,,2,A,University of Pennsylvania Libraries,"149,578",0.143,h343,0002_h343,0.143,Fall 2019 batch,
0002_mscoll764_item159,0002,,2,A,University of Pennsylvania Libraries,"149,831",0.143,mscoll764_item159,0002_mscoll764_item159,0.143,Fall 2019 batch,
0002_mscoll764_item156,0002,,2,A,University of Pennsylvania Libraries,"149,935",0.143,mscoll764_item156,0002_mscoll764_item156,0.143,Fall 2019 batch,
0002_mscoll390_item64,0002,,2,A,University of Pennsylvania Libraries,"150,065",0.143,mscoll390_item64,0002_mscoll390_item64,0.143,Fall 2019 batch,
0002_h378,0002,,2,A,University of Pennsylvania Libraries,"150,182",0.143,h378,0002_h378,0.143,Fall 2019 batch,
0002_mscoll742_f51,0002,,2,A,University of Pennsylvania Libraries,"150,511",0.144,mscoll742_f51,0002_mscoll742_f51,0.144,Fall 2019 batch,
0002_mscoll742_f80,0002,,2,A,University of Pennsylvania Libraries,"150,547",0.144,mscoll742_f80,0002_mscoll742_f80,0.144,Fall 2019 batch,
0002_mscoll742_f79,0002,,2,A,University of Pennsylvania Libraries,"150,593",0.144,mscoll742_f79,0002_mscoll742_f79,0.144,Fall 2019 batch,
0002_mscoll742_f84,0002,,2,A,University of Pennsylvania Libraries,"150,795",0.144,mscoll742_f84,0002_mscoll742_f84,0.144,Fall 2019 batch,
0002_h460,0002,,2,A,University of Pennsylvania Libraries,"151,193",0.144,h460,0002_h460,0.144,Fall 2019 batch,
0002_miscmss_lempereur,0002,,2,A,University of Pennsylvania Libraries,"151,274",0.144,miscmss_lempereur,0002_miscmss_lempereur,0.144,Fall 2019 batch,
0002_mscoll49_f67,0002,,2,A,University of Pennsylvania Libraries,"151,288",0.144,mscoll49_f67,0002_mscoll49_f67,0.144,Fall 2019 batch,
0002_miscmss1,0002,,2,A,University of Pennsylvania Libraries,"151,315",0.144,miscmss1,0002_miscmss1,0.144,Fall 2019 batch,
0002_h359,0002,,2,A,University of Pennsylvania Libraries,"151,442",0.144,h359,0002_h359,0.144,Fall 2019 batch,
0002_h373,0002,,2,A,University of Pennsylvania Libraries,"151,631",0.145,h373,0002_h373,0.145,Fall 2019 batch,
0002_miscmss13,0002,,2,A,University of Pennsylvania Libraries,"151,727",0.145,miscmss13,0002_miscmss13,0.145,Fall 2019 batch,
0002_mscoll591_f9,0002,,2,A,University of Pennsylvania Libraries,"151,955",0.145,mscoll591_f9,0002_mscoll591_f9,0.145,Fall 2019 batch,
0002_mscoll742_f5,0002,,2,A,University of Pennsylvania Libraries,"152,147",0.145,mscoll742_f5,0002_mscoll742_f5,0.145,Fall 2019 batch,
0002_h357,0002,,2,A,University of Pennsylvania Libraries,"152,192",0.145,h357,0002_h357,0.145,Fall 2019 batch,
0002_miscmss_pistoia,0002,,2,A,University of Pennsylvania Libraries,"152,302",0.145,miscmss_pistoia,0002_miscmss_pistoia,0.145,Fall 2019 batch,
0002_mscoll742_f102,0002,,2,A,University of Pennsylvania Libraries,"152,393",0.145,mscoll742_f102,0002_mscoll742_f102,0.145,Fall 2019 batch,
0002_mscoll742_f93,0002,,2,A,University of Pennsylvania Libraries,"152,695",0.146,mscoll742_f93,0002_mscoll742_f93,0.146,Fall 2019 batch,
0002_mscoll390_item407,0002,,2,A,University of Pennsylvania Libraries,"153,076",0.146,mscoll390_item407,0002_mscoll390_item407,0.146,Fall 2019 batch,
0002_mscoll742_f97,0002,,2,A,University of Pennsylvania Libraries,"153,189",0.146,mscoll742_f97,0002_mscoll742_f97,0.146,Fall 2019 batch,
0002_mscoll764_item172,0002,,2,A,University of Pennsylvania Libraries,"153,222",0.146,mscoll764_item172,0002_mscoll764_item172,0.146,Fall 2019 batch,
0002_h159,0002,,2,A,University of Pennsylvania Libraries,"153,445",0.146,h159,0002_h159,0.146,Fall 2019 batch,
0002_mscoll742_f82,0002,,2,A,University of Pennsylvania Libraries,"153,473",0.146,mscoll742_f82,0002_mscoll742_f82,0.146,Fall 2019 batch,
0002_h233,0002,,2,A,University of Pennsylvania Libraries,"153,670",0.147,h233,0002_h233,0.147,Fall 2019 batch,
0002_mscoll591_f22,0002,,2,A,University of Pennsylvania Libraries,"153,856",0.147,mscoll591_f22,0002_mscoll591_f22,0.147,Fall 2019 batch,
0002_mscoll390_item981,0002,,2,A,University of Pennsylvania Libraries,"153,907",0.147,mscoll390_item981,0002_mscoll390_item981,0.147,Fall 2019 batch,
0002_h156,0002,,2,A,University of Pennsylvania Libraries,"153,925",0.147,h156,0002_h156,0.147,Fall 2019 batch,
0002_mscoll390_item2441,0002,,2,A,University of Pennsylvania Libraries,"154,322",0.147,mscoll390_item2441,0002_mscoll390_item2441,0.147,Fall 2019 batch,
0002_h261,0002,,2,A,University of Pennsylvania Libraries,"154,420",0.147,h261,0002_h261,0.147,Fall 2019 batch,
0002_mscoll742_f72,0002,,2,A,University of Pennsylvania Libraries,"154,515",0.147,mscoll742_f72,0002_mscoll742_f72,0.147,Fall 2019 batch,
0002_mscoll390_item186,0002,,2,A,University of Pennsylvania Libraries,"155,102",0.148,mscoll390_item186,0002_mscoll390_item186,0.148,Fall 2019 batch,
0002_h242,0002,,2,A,University of Pennsylvania Libraries,"155,159",0.148,h242,0002_h242,0.148,Fall 2019 batch,
0002_miscmsslarge_gregoryxi,0002,,2,A,University of Pennsylvania Libraries,"155,209",0.148,miscmsslarge_gregoryxi,0002_miscmsslarge_gregoryxi,0.148,Fall 2019 batch,
0002_mscoll591_f4,0002,,2,A,University of Pennsylvania Libraries,"155,292",0.148,mscoll591_f4,0002_mscoll591_f4,0.148,Fall 2019 batch,
0002_h114,0002,,2,A,University of Pennsylvania Libraries,"155,309",0.148,h114,0002_h114,0.148,Fall 2019 batch,
0002_mscoll390_item2202,0002,,2,A,University of Pennsylvania Libraries,"155,564",0.148,mscoll390_item2202,0002_mscoll390_item2202,0.148,Fall 2019 batch,
0002_mscoll764_item146,0002,,2,A,University of Pennsylvania Libraries,"155,767",0.149,mscoll764_item146,0002_mscoll764_item146,0.149,Fall 2019 batch,
0002_mscoll591_f13,0002,,2,A,University of Pennsylvania Libraries,"155,785",0.149,mscoll591_f13,0002_mscoll591_f13,0.149,Fall 2019 batch,
0002_miscmss_paulus,0002,,2,A,University of Pennsylvania Libraries,"155,831",0.149,miscmss_paulus,0002_miscmss_paulus,0.149,Fall 2019 batch,
0002_h271,0002,,2,A,University of Pennsylvania Libraries,"155,918",0.149,h271,0002_h271,0.149,Fall 2019 batch,
0002_mscoll764_item194,0002,,2,A,University of Pennsylvania Libraries,"155,959",0.149,mscoll764_item194,0002_mscoll764_item194,0.149,Fall 2019 batch,
0002_h003,0002,,2,A,University of Pennsylvania Libraries,"156,059",0.149,h003,0002_h003,0.149,Fall 2019 batch,
0002_h326,0002,,2,A,University of Pennsylvania Libraries,"156,101",0.149,h326,0002_h326,0.149,Fall 2019 batch,
0002_mscoll764_item175,0002,,2,A,University of Pennsylvania Libraries,"156,187",0.149,mscoll764_item175,0002_mscoll764_item175,0.149,Fall 2019 batch,
0002_h276,0002,,2,A,University of Pennsylvania Libraries,"156,485",0.149,h276,0002_h276,0.149,Fall 2019 batch,
0002_h280,0002,,2,A,University of Pennsylvania Libraries,"156,503",0.149,h280,0002_h280,0.149,Fall 2019 batch,
0002_mscoll764_item244,0002,,2,A,University of Pennsylvania Libraries,"156,507",0.149,mscoll764_item244,0002_mscoll764_item244,0.149,Fall 2019 batch,
0002_h401,0002,,2,A,University of Pennsylvania Libraries,"156,671",0.149,h401,0002_h401,0.149,Fall 2019 batch,
0002_h072,0002,,2,A,University of Pennsylvania Libraries,"157,152",0.15,h072,0002_h072,0.15,Fall 2019 batch,
0002_mscoll742_f63,0002,,2,A,University of Pennsylvania Libraries,"157,422",0.15,mscoll742_f63,0002_mscoll742_f63,0.15,Fall 2019 batch,
0002_h310,0002,,2,A,University of Pennsylvania Libraries,"157,512",0.15,h310,0002_h310,0.15,Fall 2019 batch,
0002_mscoll764_item197,0002,,2,A,University of Pennsylvania Libraries,"157,512",0.15,mscoll764_item197,0002_mscoll764_item197,0.15,Fall 2019 batch,
0002_mscoll720,0002,,2,A,University of Pennsylvania Libraries,"157,741",0.15,mscoll720,0002_mscoll720,0.15,Fall 2019 batch,
0002_mscoll390_item2543,0002,,2,A,University of Pennsylvania Libraries,"157,831",0.151,mscoll390_item2543,0002_mscoll390_item2543,0.151,Fall 2019 batch,
0002_mscoll390_item469,0002,,2,A,University of Pennsylvania Libraries,"157,941",0.151,mscoll390_item469,0002_mscoll390_item469,0.151,Fall 2019 batch,
0002_h379,0002,,2,A,University of Pennsylvania Libraries,"158,143",0.151,h379,0002_h379,0.151,Fall 2019 batch,
0002_mscoll591_f23,0002,,2,A,University of Pennsylvania Libraries,"158,426",0.151,mscoll591_f23,0002_mscoll591_f23,0.151,Fall 2019 batch,
0002_mscoll390_item3038,0002,,2,A,University of Pennsylvania Libraries,"158,459",0.151,mscoll390_item3038,0002_mscoll390_item3038,0.151,Fall 2019 batch,
0002_h127,0002,,2,A,University of Pennsylvania Libraries,"158,460",0.151,h127,0002_h127,0.151,Fall 2019 batch,
0002_h065,0002,,2,A,University of Pennsylvania Libraries,"158,656",0.151,h065,0002_h065,0.151,Fall 2019 batch,
0002_h428,0002,,2,A,University of Pennsylvania Libraries,"158,819",0.151,h428,0002_h428,0.151,Fall 2019 batch,
0002_mscoll742_f87,0002,,2,A,University of Pennsylvania Libraries,"158,975",0.152,mscoll742_f87,0002_mscoll742_f87,0.152,Fall 2019 batch,
0002_mscoll390_item467,0002,,2,A,University of Pennsylvania Libraries,"159,129",0.152,mscoll390_item467,0002_mscoll390_item467,0.152,Fall 2019 batch,
0002_mscoll390_item1304,0002,,2,A,University of Pennsylvania Libraries,"160,078",0.153,mscoll390_item1304,0002_mscoll390_item1304,0.153,Fall 2019 batch,
0002_h240,0002,,2,A,University of Pennsylvania Libraries,"160,223",0.153,h240,0002_h240,0.153,Fall 2019 batch,
0002_mscoll591_f15,0002,,2,A,University of Pennsylvania Libraries,"160,483",0.153,mscoll591_f15,0002_mscoll591_f15,0.153,Fall 2019 batch,
0002_h193,0002,,2,A,University of Pennsylvania Libraries,"160,498",0.153,h193,0002_h193,0.153,Fall 2019 batch,
0002_mscoll742_f57,0002,,2,A,University of Pennsylvania Libraries,"160,630",0.153,mscoll742_f57,0002_mscoll742_f57,0.153,Fall 2019 batch,
0002_mscoll390_item2408,0002,,2,A,University of Pennsylvania Libraries,"160,856",0.153,mscoll390_item2408,0002_mscoll390_item2408,0.153,Fall 2019 batch,
0002_mscoll764_item30,0002,,2,A,University of Pennsylvania Libraries,"161,388",0.154,mscoll764_item30,0002_mscoll764_item30,0.154,Fall 2019 batch,
0002_mscoll742_f10,0002,,2,A,University of Pennsylvania Libraries,"161,479",0.154,mscoll742_f10,0002_mscoll742_f10,0.154,Fall 2019 batch,
0002_mscoll764_item20,0002,,2,A,University of Pennsylvania Libraries,"161,576",0.154,mscoll764_item20,0002_mscoll764_item20,0.154,Fall 2019 batch,
0002_mscoll764_item238,0002,,2,A,University of Pennsylvania Libraries,"161,927",0.154,mscoll764_item238,0002_mscoll764_item238,0.154,Fall 2019 batch,
0002_mscoll390_item468,0002,,2,A,University of Pennsylvania Libraries,"162,273",0.155,mscoll390_item468,0002_mscoll390_item468,0.155,Fall 2019 batch,
0002_miscmsslarge_girardi,0002,,2,A,University of Pennsylvania Libraries,"162,860",0.155,miscmsslarge_girardi,0002_miscmsslarge_girardi,0.155,Fall 2019 batch,
0002_mscoll1052,0002,,2,A,University of Pennsylvania Libraries,"163,088",0.156,mscoll1052,0002_mscoll1052,0.156,Fall 2019 batch,
0002_mscoll390_item3036,0002,,2,A,University of Pennsylvania Libraries,"163,377",0.156,mscoll390_item3036,0002_mscoll390_item3036,0.156,Fall 2019 batch,
0002_h339,0002,,2,A,University of Pennsylvania Libraries,"163,417",0.156,h339,0002_h339,0.156,Fall 2019 batch,
0002_mscoll390_item466,0002,,2,A,University of Pennsylvania Libraries,"163,617",0.156,mscoll390_item466,0002_mscoll390_item466,0.156,Fall 2019 batch,
0002_h049,0002,,2,A,University of Pennsylvania Libraries,"164,413",0.157,h049,0002_h049,0.157,Fall 2019 batch,
0002_mscoll764_item192,0002,,2,A,University of Pennsylvania Libraries,"164,429",0.157,mscoll764_item192,0002_mscoll764_item192,0.157,Fall 2019 batch,
0002_mscoll742_f49,0002,,2,A,University of Pennsylvania Libraries,"164,523",0.157,mscoll742_f49,0002_mscoll742_f49,0.157,Fall 2019 batch,
0002_mscoll764_item64,0002,,2,A,University of Pennsylvania Libraries,"164,538",0.157,mscoll764_item64,0002_mscoll764_item64,0.157,Fall 2019 batch,
0002_mscoll742_f94,0002,,2,A,University of Pennsylvania Libraries,"164,706",0.157,mscoll742_f94,0002_mscoll742_f94,0.157,Fall 2019 batch,
0002_h396,0002,,2,A,University of Pennsylvania Libraries,"164,834",0.157,h396,0002_h396,0.157,Fall 2019 batch,
0002_h055,0002,,2,A,University of Pennsylvania Libraries,"164,898",0.157,h055,0002_h055,0.157,Fall 2019 batch,
0002_h329,0002,,2,A,University of Pennsylvania Libraries,"165,022",0.157,h329,0002_h329,0.157,Fall 2019 batch,
0002_mscoll742_f78,0002,,2,A,University of Pennsylvania Libraries,"165,675",0.158,mscoll742_f78,0002_mscoll742_f78,0.158,Fall 2019 batch,
0002_msoversize17,0002,,2,A,University of Pennsylvania Libraries,"166,032",0.158,msoversize17,0002_msoversize17,0.158,Fall 2019 batch,
0002_h158,0002,,2,A,University of Pennsylvania Libraries,"166,442",0.159,h158,0002_h158,0.159,Fall 2019 batch,
0002_miscmsslarge_villabalzana,0002,,2,A,University of Pennsylvania Libraries,"166,470",0.159,miscmsslarge_villabalzana,0002_miscmsslarge_villabalzana,0.159,Fall 2019 batch,
0002_h197,0002,,2,A,University of Pennsylvania Libraries,"166,513",0.159,h197,0002_h197,0.159,Fall 2019 batch,
0002_mscoll591_f18,0002,,2,A,University of Pennsylvania Libraries,"166,562",0.159,mscoll591_f18,0002_mscoll591_f18,0.159,Fall 2019 batch,
0002_mscoll764_item11,0002,,2,A,University of Pennsylvania Libraries,"167,302",0.16,mscoll764_item11,0002_mscoll764_item11,0.16,Fall 2019 batch,
0002_mscoll764_item250,0002,,2,A,University of Pennsylvania Libraries,"167,411",0.16,mscoll764_item250,0002_mscoll764_item250,0.16,Fall 2019 batch,
0002_mscoll764_item239,0002,,2,A,University of Pennsylvania Libraries,"167,604",0.16,mscoll764_item239,0002_mscoll764_item239,0.16,Fall 2019 batch,
0002_h009,0002,,2,A,University of Pennsylvania Libraries,"167,796",0.16,h009,,,Fall 2019 batch,
0002_mscoll764_item136,0002,,2,A,University of Pennsylvania Libraries,"167,988",0.16,mscoll764_item136,0002_mscoll764_item136,0.16,Fall 2019 batch,
0002_msoversize8,0002,,2,A,University of Pennsylvania Libraries,"167,988",0.16,msoversize8,0002_msoversize8,0.16,Fall 2019 batch,
0002_mscoll764_item140,0002,,2,A,University of Pennsylvania Libraries,"168,021",0.16,mscoll764_item140,0002_mscoll764_item140,0.16,Fall 2019 batch,
0002_mscoll390_item2515,0002,,2,A,University of Pennsylvania Libraries,"168,469",0.161,mscoll390_item2515,0002_mscoll390_item2515,0.161,Fall 2019 batch,
0002_h412,0002,,2,A,University of Pennsylvania Libraries,"169,212",0.161,h412,0002_h412,0.161,Fall 2019 batch,
0002_miscmss_grimaldi,0002,,2,A,University of Pennsylvania Libraries,"169,276",0.161,miscmss_grimaldi,0002_miscmss_grimaldi,0.161,Fall 2019 batch,
0002_mscoll764_item220,0002,,2,A,University of Pennsylvania Libraries,"169,409",0.162,mscoll764_item220,0002_mscoll764_item220,0.162,Fall 2019 batch,
0002_mscoll742_f85,0002,,2,A,University of Pennsylvania Libraries,"169,514",0.162,mscoll742_f85,0002_mscoll742_f85,0.162,Fall 2019 batch,
