Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0002_mscodex1719,0002,,2,B,University of Pennsylvania Libraries,"5,752,406",5.486,mscodex1719,,
0002_mscoll390_item306,0002,,2,B,University of Pennsylvania Libraries,"5,756,563",5.49,mscoll390_item306,,
0002_mscoll753,0002,,2,B,University of Pennsylvania Libraries,"5,763,301",5.496,mscoll753,,
0002_mscodex315,0002,,2,B,University of Pennsylvania Libraries,"5,765,070",5.498,mscodex315,,
0002_mscodex707,0002,,2,B,University of Pennsylvania Libraries,"5,770,652",5.503,mscodex707,,
0002_mscoll390_item1997,0002,,2,B,University of Pennsylvania Libraries,"5,772,647",5.505,mscoll390_item1997,,
0002_mscodex108,0002,,2,B,University of Pennsylvania Libraries,"5,772,983",5.506,mscodex108,,
0002_mscodex1335,0002,,2,B,University of Pennsylvania Libraries,"5,776,066",5.508,mscodex1335,,
0002_mscoll390_item1052,0002,,2,B,University of Pennsylvania Libraries,"5,788,072",5.52,mscoll390_item1052,,
0002_mscoll390_item2378,0002,,2,B,University of Pennsylvania Libraries,"5,788,579",5.52,mscoll390_item2378,,
0002_mscoll390_item1606,0002,,2,B,University of Pennsylvania Libraries,"5,790,065",5.522,mscoll390_item1606,,
0002_mscoll390_item1869,0002,,2,B,University of Pennsylvania Libraries,"5,795,181",5.527,mscoll390_item1869,,
0002_mscoll390_item1145,0002,,2,B,University of Pennsylvania Libraries,"5,815,043",5.546,mscoll390_item1145,,
0002_mscodex50,0002,,2,B,University of Pennsylvania Libraries,"5,823,129",5.553,mscodex50,,
0002_mscodex211,0002,,2,B,University of Pennsylvania Libraries,"5,830,756",5.561,mscodex211,,
0002_mscodex456,0002,,2,B,University of Pennsylvania Libraries,"5,833,890",5.564,mscodex456,,
0002_mscoll390_item2340,0002,,2,B,University of Pennsylvania Libraries,"5,850,194",5.579,mscoll390_item2340,,
0002_mscodex1435,0002,,2,B,University of Pennsylvania Libraries,"5,855,531",5.584,mscodex1435,,
0002_mscoll390_item592,0002,,2,B,University of Pennsylvania Libraries,"5,855,737",5.584,mscoll390_item592,,
0002_mscodex719,0002,,2,B,University of Pennsylvania Libraries,"5,857,797",5.586,mscodex719,,
0002_mscoll390_item1574,0002,,2,B,University of Pennsylvania Libraries,"5,863,743",5.592,mscoll390_item1574,,
0002_mscoll390_item1151,0002,,2,B,University of Pennsylvania Libraries,"5,874,745",5.603,mscoll390_item1151,,
0002_mscoll390_item1722,0002,,2,B,University of Pennsylvania Libraries,"5,875,059",5.603,mscoll390_item1722,,
0002_mscodex1547,0002,,2,B,University of Pennsylvania Libraries,"5,883,913",5.611,mscodex1547,,
0002_mscodex428,0002,,2,B,University of Pennsylvania Libraries,"5,884,478",5.612,mscodex428,,
0002_mscoll390_item2992,0002,,2,B,University of Pennsylvania Libraries,"5,895,324",5.622,mscoll390_item2992,,
0002_mscoll390_item2070,0002,,2,B,University of Pennsylvania Libraries,"5,897,908",5.625,mscoll390_item2070,,
0002_mscoll390_item2422,0002,,2,B,University of Pennsylvania Libraries,"5,899,877",5.627,mscoll390_item2422,,
0002_mscoll390_item930,0002,,2,B,University of Pennsylvania Libraries,"5,900,417",5.627,mscoll390_item930,,
0002_mscoll390_item1726,0002,,2,B,University of Pennsylvania Libraries,"5,902,504",5.629,mscoll390_item1726,,
0002_mscoll390_item1188,0002,,2,B,University of Pennsylvania Libraries,"5,910,711",5.637,mscoll390_item1188,,
0002_mscoll390_item2385,0002,,2,B,University of Pennsylvania Libraries,"5,920,899",5.647,mscoll390_item2385,,
0002_mscodex1239,0002,,2,B,University of Pennsylvania Libraries,"5,928,837",5.654,mscodex1239,,
0002_mscodex797,0002,,2,B,University of Pennsylvania Libraries,"5,936,448",5.661,mscodex797,,
0002_mscoll390_item1247,0002,,2,B,University of Pennsylvania Libraries,"5,937,109",5.662,mscoll390_item1247,,
0002_mscodex413,0002,,2,B,University of Pennsylvania Libraries,"5,942,223",5.667,mscodex413,,
0002_mscoll390_item1835,0002,,2,B,University of Pennsylvania Libraries,"5,943,353",5.668,mscoll390_item1835,,
0002_mscodex823,0002,,2,B,University of Pennsylvania Libraries,"5,949,727",5.674,mscodex823,,
0002_mscoll390_item1068,0002,,2,B,University of Pennsylvania Libraries,"5,952,153",5.676,mscoll390_item1068,,
0002_mscodex934,0002,,2,B,University of Pennsylvania Libraries,"5,957,942",5.682,mscodex934,,
0002_mscoll390_item798,0002,,2,B,University of Pennsylvania Libraries,"5,964,264",5.688,mscoll390_item798,,
0002_mscoll390_item1918,0002,,2,B,University of Pennsylvania Libraries,"5,965,469",5.689,mscoll390_item1918,,
0002_mscoll390_item35,0002,,2,B,University of Pennsylvania Libraries,"5,968,572",5.692,mscoll390_item35,,
0002_mscodex828,0002,,2,B,University of Pennsylvania Libraries,"5,979,780",5.703,mscodex828,,
0002_mscoll390_item814,0002,,2,B,University of Pennsylvania Libraries,"6,011,788",5.733,mscoll390_item814,,
0002_mscodex1339,0002,,2,B,University of Pennsylvania Libraries,"6,015,226",5.737,mscodex1339,,
0002_mscoll390_item58,0002,,2,B,University of Pennsylvania Libraries,"6,015,818",5.737,mscoll390_item58,,
0002_mscodex242,0002,,2,B,University of Pennsylvania Libraries,"6,017,294",5.739,mscodex242,,
0002_mscoll390_item1714,0002,,2,B,University of Pennsylvania Libraries,"6,026,678",5.747,mscoll390_item1714,,
0002_mscoll390_item2066,0002,,2,B,University of Pennsylvania Libraries,"6,027,431",5.748,mscoll390_item2066,,
0002_mscodex953,0002,,2,B,University of Pennsylvania Libraries,"6,031,304",5.752,mscodex953,,
0002_mscodex132,0002,,2,B,University of Pennsylvania Libraries,"6,032,088",5.753,mscodex132,,
0002_mscodex1228,0002,,2,B,University of Pennsylvania Libraries,"6,035,108",5.756,mscodex1228,,
0002_mscodex1404,0002,,2,B,University of Pennsylvania Libraries,"6,043,548",5.764,mscodex1404,,
0002_mscoll390_item831,0002,,2,B,University of Pennsylvania Libraries,"6,068,149",5.787,mscoll390_item831,,
0002_mscoll390_item2027,0002,,2,B,University of Pennsylvania Libraries,"6,079,782",5.798,mscoll390_item2027,,
0002_mscoll390_item2203,0002,,2,B,University of Pennsylvania Libraries,"6,081,213",5.799,mscoll390_item2203,,
0002_mscodex1232,0002,,2,B,University of Pennsylvania Libraries,"6,086,563",5.805,mscodex1232,,
0002_mscodex526,0002,,2,B,University of Pennsylvania Libraries,"6,090,043",5.808,mscodex526,,
0002_mscodex302,0002,,2,B,University of Pennsylvania Libraries,"6,098,403",5.816,mscodex302,,
0002_mscoll390_item972,0002,,2,B,University of Pennsylvania Libraries,"6,112,287",5.829,mscoll390_item972,,
0002_mscodex1308,0002,,2,B,University of Pennsylvania Libraries,"6,115,055",5.832,mscodex1308,,
0002_mscoll390_item2000,0002,,2,B,University of Pennsylvania Libraries,"6,121,370",5.838,mscoll390_item2000,,
0002_mscoll990_item1,0002,,2,B,University of Pennsylvania Libraries,"6,124,337",5.841,mscoll990_item1,,
0002_mscoll390_item69,0002,,2,B,University of Pennsylvania Libraries,"6,137,728",5.853,mscoll390_item69,,
0002_mscodex1638,0002,,2,B,University of Pennsylvania Libraries,"6,149,599",5.865,mscodex1638,,
0002_mscoll390_item897,0002,,2,B,University of Pennsylvania Libraries,"6,156,425",5.871,mscoll390_item897,,
0002_mscodex199,0002,,2,B,University of Pennsylvania Libraries,"6,157,573",5.872,mscodex199,,
0002_ms_coll_700_item106,0002,,2,B,University of Pennsylvania Libraries,"6,163,847",5.878,ms_coll_700_item106,,
0002_mscoll390_item310,0002,,2,B,University of Pennsylvania Libraries,"6,164,325",5.879,mscoll390_item310,,
0002_mscoll390_item1305,0002,,2,B,University of Pennsylvania Libraries,"6,188,015",5.901,mscoll390_item1305,,
0002_mscoll390_item1015,0002,,2,B,University of Pennsylvania Libraries,"6,196,402",5.909,mscoll390_item1015,,
0002_mscoll390_item1736,0002,,2,B,University of Pennsylvania Libraries,"6,207,841",5.92,mscoll390_item1736,,
0002_ms_coll_700_item49,0002,,2,B,University of Pennsylvania Libraries,"6,215,988",5.928,ms_coll_700_item49,,
0002_mscoll390_item1998,0002,,2,B,University of Pennsylvania Libraries,"6,216,559",5.929,mscoll390_item1998,,
0002_mscoll390_item503,0002,,2,B,University of Pennsylvania Libraries,"6,230,520",5.942,mscoll390_item503,,
0002_mscoll390_item2309,0002,,2,B,University of Pennsylvania Libraries,"6,240,927",5.952,mscoll390_item2309,,
0002_mscodex1031,0002,,2,B,University of Pennsylvania Libraries,"6,258,148",5.968,mscodex1031,,
0002_mscoll390_item500,0002,,2,B,University of Pennsylvania Libraries,"6,259,029",5.969,mscoll390_item500,,
0002_mscodex333,0002,,2,B,University of Pennsylvania Libraries,"6,261,729",5.972,mscodex333,,
0002_mscodex597,0002,,2,B,University of Pennsylvania Libraries,"6,262,486",5.972,mscodex597,,
0002_mscodex1446,0002,,2,B,University of Pennsylvania Libraries,"6,264,795",5.975,mscodex1446,,
0002_mscoll390_item2166,0002,,2,B,University of Pennsylvania Libraries,"6,269,321",5.979,mscoll390_item2166,,
0002_mscoll390_item122,0002,,2,B,University of Pennsylvania Libraries,"6,271,329",5.981,mscoll390_item122,,
0002_mscoll390_item2381,0002,,2,B,University of Pennsylvania Libraries,"6,274,432",5.984,mscoll390_item2381,,
0002_mscoll390_item1277,0002,,2,B,University of Pennsylvania Libraries,"6,282,274",5.991,mscoll390_item1277,,
0002_mscodex637,0002,,2,B,University of Pennsylvania Libraries,"6,287,999",5.997,mscodex637,,
0002_mscodex207,0002,,2,B,University of Pennsylvania Libraries,"6,296,795",6.005,mscodex207,,
0002_mscodex400,0002,,2,B,University of Pennsylvania Libraries,"6,302,193",6.01,mscodex400,,
0002_mscodex1917,0002,,2,B,University of Pennsylvania Libraries,"6,307,594",6.015,mscodex1917,,
0002_mscodex1314,0002,,2,B,University of Pennsylvania Libraries,"6,316,880",6.024,mscodex1314,,
0002_mscoll390_item551,0002,,2,B,University of Pennsylvania Libraries,"6,333,178",6.04,mscoll390_item551,,
0002_mscoll390_item83,0002,,2,B,University of Pennsylvania Libraries,"6,335,082",6.042,mscoll390_item83,,
0002_mscodex843,0002,,2,B,University of Pennsylvania Libraries,"6,343,604",6.05,mscodex843,,
0002_mscodex1650,0002,,2,B,University of Pennsylvania Libraries,"6,350,911",6.057,mscodex1650,,
0002_mscodex1347,0002,,2,B,University of Pennsylvania Libraries,"6,356,472",6.062,mscodex1347,,
0002_mscoll390_item1700,0002,,2,B,University of Pennsylvania Libraries,"6,377,393",6.082,mscoll390_item1700,,
0002_mscoll390_item2351,0002,,2,B,University of Pennsylvania Libraries,"6,389,202",6.093,mscoll390_item2351,,
0002_mscoll390_item1300,0002,,2,B,University of Pennsylvania Libraries,"6,390,296",6.094,mscoll390_item1300,,
0002_mscoll390_item2991,0002,,2,B,University of Pennsylvania Libraries,"6,399,422",6.103,mscoll390_item2991,,
0002_mscodex1288,0002,,2,B,University of Pennsylvania Libraries,"6,403,778",6.107,mscodex1288,,
0002_mscoll390_item1504,0002,,2,B,University of Pennsylvania Libraries,"6,405,734",6.109,mscoll390_item1504,,
0002_mscoll390_item2370,0002,,2,B,University of Pennsylvania Libraries,"6,405,920",6.109,mscoll390_item2370,,
0002_mscoll390_item267,0002,,2,B,University of Pennsylvania Libraries,"6,406,392",6.11,mscoll390_item267,,
0002_mscoll390_item278,0002,,2,B,University of Pennsylvania Libraries,"6,412,097",6.115,mscoll390_item278,,
0002_mscodex1249,0002,,2,B,University of Pennsylvania Libraries,"6,421,933",6.124,mscodex1249,,
0002_mscodex810,0002,,2,B,University of Pennsylvania Libraries,"6,426,389",6.129,mscodex810,,
0002_mscoll390_item39,0002,,2,B,University of Pennsylvania Libraries,"6,440,399",6.142,mscoll390_item39,,
0002_mscoll990_item3,0002,,2,B,University of Pennsylvania Libraries,"6,441,770",6.143,mscoll990_item3,,
0002_mscoll390_item2380,0002,,2,B,University of Pennsylvania Libraries,"6,446,885",6.148,mscoll390_item2380,,
0002_mscodex587,0002,,2,B,University of Pennsylvania Libraries,"6,450,409",6.152,mscodex587,,
0002_mscoll390_item602,0002,,2,B,University of Pennsylvania Libraries,"6,453,560",6.155,mscoll390_item602,,
0002_mscoll390_item1702,0002,,2,B,University of Pennsylvania Libraries,"6,470,331",6.171,mscoll390_item1702,,
0002_mscodex1726,0002,,2,B,University of Pennsylvania Libraries,"6,478,266",6.178,mscodex1726,,
0002_mscodex337,0002,,2,B,University of Pennsylvania Libraries,"6,479,218",6.179,mscodex337,,
0002_mscoll390_item931,0002,,2,B,University of Pennsylvania Libraries,"6,487,594",6.187,mscoll390_item931,,
0002_mscodex1045,0002,,2,B,University of Pennsylvania Libraries,"6,502,264",6.201,mscodex1045,,
0002_mscoll390_item1099,0002,,2,B,University of Pennsylvania Libraries,"6,518,250",6.216,mscoll390_item1099,,
0002_mscoll390_item1595,0002,,2,B,University of Pennsylvania Libraries,"6,531,983",6.229,mscoll390_item1595,,
0002_mscodex177,0002,,2,B,University of Pennsylvania Libraries,"6,540,377",6.237,mscodex177,,
0002_mscodex1538,0002,,2,B,University of Pennsylvania Libraries,"6,555,918",6.252,mscodex1538,,
0002_mscodex1215,0002,,2,B,University of Pennsylvania Libraries,"6,556,684",6.253,mscodex1215,,
0002_mscodex1111,0002,,2,B,University of Pennsylvania Libraries,"6,560,360",6.256,mscodex1111,,
0002_mscoll390_item1611,0002,,2,B,University of Pennsylvania Libraries,"6,561,406",6.257,mscoll390_item1611,,
0002_mscoll390_item1552,0002,,2,B,University of Pennsylvania Libraries,"6,561,496",6.258,mscoll390_item1552,,
0002_mscodex33,0002,,2,B,University of Pennsylvania Libraries,"6,563,017",6.259,mscodex33,,
0002_mscodex446,0002,,2,B,University of Pennsylvania Libraries,"6,579,312",6.275,mscodex446,,
0002_mscoll390_item1010,0002,,2,B,University of Pennsylvania Libraries,"6,583,085",6.278,mscoll390_item1010,,
0002_mscoll390_item1659,0002,,2,B,University of Pennsylvania Libraries,"6,588,376",6.283,mscoll390_item1659,,
0002_mscoll390_item1693,0002,,2,B,University of Pennsylvania Libraries,"6,597,912",6.292,mscoll390_item1693,,
0002_mscodex491,0002,,2,B,University of Pennsylvania Libraries,"6,605,891",6.3,mscodex491,,
0002_mscoll390_item979,0002,,2,B,University of Pennsylvania Libraries,"6,612,500",6.306,mscoll390_item979,,
0002_mscoll390_item3023,0002,,2,B,University of Pennsylvania Libraries,"6,626,556",6.32,mscoll390_item3023,,
0002_mscoll990_item12,0002,,2,B,University of Pennsylvania Libraries,"6,633,632",6.326,mscoll990_item12,,
0002_mscodex1268,0002,,2,B,University of Pennsylvania Libraries,"6,650,784",6.343,mscodex1268,,
0002_mscoll390_item2233,0002,,2,B,University of Pennsylvania Libraries,"6,665,550",6.357,mscoll390_item2233,,
0002_mscoll990_item9,0002,,2,B,University of Pennsylvania Libraries,"6,666,709",6.358,mscoll990_item9,,
0002_mscoll390_item1057,0002,,2,B,University of Pennsylvania Libraries,"6,671,915",6.363,mscoll390_item1057,,
0002_mscodex696,0002,,2,B,University of Pennsylvania Libraries,"6,675,211",6.366,mscodex696,,
0002_mscoll390_item312,0002,,2,B,University of Pennsylvania Libraries,"6,683,434",6.374,mscoll390_item312,,
0002_mscoll390_item1751,0002,,2,B,University of Pennsylvania Libraries,"6,684,286",6.375,mscoll390_item1751,,
0002_ms_coll_700_item15,0002,,2,B,University of Pennsylvania Libraries,"6,687,470",6.378,ms_coll_700_item15,,
0002_mscodex323,0002,,2,B,University of Pennsylvania Libraries,"6,696,740",6.387,mscodex323,,
0002_mscoll390_item2241,0002,,2,B,University of Pennsylvania Libraries,"6,697,580",6.387,mscoll390_item2241,,
0002_mscodex95,0002,,2,B,University of Pennsylvania Libraries,"6,704,419",6.394,mscodex95,,
0002_mscoll390_item1003,0002,,2,B,University of Pennsylvania Libraries,"6,715,705",6.405,mscoll390_item1003,,
0002_mscoll390_item1939,0002,,2,B,University of Pennsylvania Libraries,"6,716,419",6.405,mscoll390_item1939,,
0002_mscoll390_item1244,0002,,2,B,University of Pennsylvania Libraries,"6,719,890",6.409,mscoll390_item1244,,
0002_mscodex615,0002,,2,B,University of Pennsylvania Libraries,"6,719,976",6.409,mscodex615,,
0002_mscodex369,0002,,2,B,University of Pennsylvania Libraries,"6,724,244",6.413,mscodex369,,
0002_mscoll390_item2553,0002,,2,B,University of Pennsylvania Libraries,"6,733,786",6.422,mscoll390_item2553,,
0002_mscoll390_item633,0002,,2,B,University of Pennsylvania Libraries,"6,741,179",6.429,mscoll390_item633,,
0002_mscodex1427,0002,,2,B,University of Pennsylvania Libraries,"6,743,849",6.431,mscodex1427,,
0002_mscodex860,0002,,2,B,University of Pennsylvania Libraries,"6,758,129",6.445,mscodex860,,
0002_mscoll390_item2349,0002,,2,B,University of Pennsylvania Libraries,"6,760,834",6.448,mscoll390_item2349,,
0002_mscoll771,0002,,2,B,University of Pennsylvania Libraries,"6,768,279",6.455,mscoll771,,
0002_mscoll788_f325,0002,,2,B,University of Pennsylvania Libraries,"6,768,929",6.455,mscoll788_f325,,
0002_mscodex1567,0002,,2,B,University of Pennsylvania Libraries,"6,794,088",6.479,mscodex1567,,
0002_mscodex110,0002,,2,B,University of Pennsylvania Libraries,"6,797,610",6.483,mscodex110,,
0002_mscodex1134,0002,,2,B,University of Pennsylvania Libraries,"6,816,523",6.501,mscodex1134,,
0002_mscodex1526,0002,,2,B,University of Pennsylvania Libraries,"6,830,863",6.514,mscodex1526,,
0002_mscoll390_item1177,0002,,2,B,University of Pennsylvania Libraries,"6,833,673",6.517,mscoll390_item1177,,
0002_mscodex197,0002,,2,B,University of Pennsylvania Libraries,"6,841,445",6.525,mscodex197,,
0002_mscodex1437,0002,,2,B,University of Pennsylvania Libraries,"6,842,202",6.525,mscodex1437,,
0002_mscoll390_item583,0002,,2,B,University of Pennsylvania Libraries,"6,842,328",6.525,mscoll390_item583,,
0002_mscodex1539,0002,,2,B,University of Pennsylvania Libraries,"6,842,688",6.526,mscodex1539,,
0002_mscoll390_item1634,0002,,2,B,University of Pennsylvania Libraries,"6,844,904",6.528,mscoll390_item1634,,
0002_mscoll390_item307,0002,,2,B,University of Pennsylvania Libraries,"6,859,152",6.541,mscoll390_item307,,
0002_mscodex299,0002,,2,B,University of Pennsylvania Libraries,"6,864,517",6.547,mscodex299,,
0002_mscoll390_item550,0002,,2,B,University of Pennsylvania Libraries,"6,872,452",6.554,mscoll390_item550,,
0002_mscoll390_item1150,0002,,2,B,University of Pennsylvania Libraries,"6,875,863",6.557,mscoll390_item1150,,
0002_mscodex358,0002,,2,B,University of Pennsylvania Libraries,"6,884,191",6.565,mscodex358,,
0002_mscodex1550,0002,,2,B,University of Pennsylvania Libraries,"6,884,220",6.565,mscodex1550,,
0002_mscodex610,0002,,2,B,University of Pennsylvania Libraries,"6,901,260",6.582,mscodex610,,
0002_mscoll390_item2267,0002,,2,B,University of Pennsylvania Libraries,"6,910,908",6.591,mscoll390_item2267,,
0002_mscoll390_item2075,0002,,2,B,University of Pennsylvania Libraries,"6,928,993",6.608,mscoll390_item2075,,
0002_mscoll390_item1535,0002,,2,B,University of Pennsylvania Libraries,"6,942,425",6.621,mscoll390_item1535,,
0002_mscodex1187,0002,,2,B,University of Pennsylvania Libraries,"6,946,951",6.625,mscodex1187,,
0002_mscodex486,0002,,2,B,University of Pennsylvania Libraries,"6,953,056",6.631,mscodex486,,
