repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,203645,0.194,miscmss_carteron,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,203654,0.194,h296,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,203700,0.194,miscmsslarge_bicknacre,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,204008,0.195,mscoll390_item1986,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,204514,0.195,miscmsslarge_catholicchurchgradual,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,204687,0.195,h100,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,205198,0.196,mscoll390_item2183,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,205272,0.196,mscoll764_item38,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,205509,0.196,mscoll764_item210,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,205920,0.196,mscoll390_item1430,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,205931,0.196,miscmsslarge_catholicchurchbreviary,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,206205,0.197,mscoll591_f7,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,206341,0.197,mscoll390_item79,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,206476,0.197,mscoll764_item55,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,207402,0.198,miscmsslarge_bremlen,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,207649,0.198,mscoll591_f19,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,208220,0.199,mscoll390_item2159,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,208482,0.199,mscoll390_item485,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,208527,0.199,miscmss_plantagenet,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,208661,0.199,mscoll390_item937,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209056,0.199,mscoll764_item228,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209253,0.2,mscoll390_item1363,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209349,0.2,miscmss25,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209501,0.2,mscoll764_item75,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209541,0.2,h416,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209549,0.2,mscoll390_item1423,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209757,0.2,mscoll390_item724,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,209933,0.2,mscoll390_item2189,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,210134,0.2,mscoll390_item1437,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,210158,0.2,mscoll390_item2163,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,210207,0.2,mscoll390_item427,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,210409,0.201,msoversize42,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,210561,0.201,mscoll764_item36,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,210780,0.201,h200,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,211054,0.201,mscoll390_item2160,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,211497,0.202,miscmsslarge_coptic,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,211743,0.202,mscoll742_f99,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,211872,0.202,h472,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,212133,0.202,mscoll764_item134,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,212357,0.203,mscoll764_item180,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,212593,0.203,mscoll390_item1673,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213065,0.203,mscoll390_item2161,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213316,0.203,mscoll742_f111,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213590,0.204,h048,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213651,0.204,mscoll764_item99,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213744,0.204,mscoll390_item3043,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213766,0.204,mscoll390_item2481,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213842,0.204,h262,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,213952,0.204,h370,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,214641,0.205,h023,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,214655,0.205,mscoll390_item2502,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,214716,0.205,mscoll390_item2450,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,215113,0.205,mscoll764_item88,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,215417,0.205,mscoll390_item1366,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,215597,0.206,msindic16,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,215716,0.206,h435,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,216350,0.206,h066,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,216463,0.206,mscoll764_item148,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,216835,0.207,miscmss_armellinimedici,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,217693,0.208,mscoll390_item2739,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,217727,0.208,mscoll764_item74,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,217813,0.208,mscoll742_f121,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,218212,0.208,mscoll390_item2456,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,219015,0.209,msindic21,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,219046,0.209,mscoll390_item95,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,219253,0.209,mscoll390_item1905,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,219610,0.209,h408,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,220248,0.21,mscoll764_item127,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,220397,0.21,mscoll764_item106,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,220844,0.211,mscoll390_item2752,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,220916,0.211,mscoll390_item442,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,220986,0.211,miscmsslarge_samuel,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,221082,0.211,mscoll764_item98,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,221120,0.211,mscoll390_item2492,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,221369,0.211,mscoll742_f122,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,221413,0.211,mscoll390_item1336,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,221567,0.211,mscoll764_item69,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,221766,0.211,mscoll390_item1899,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,221900,0.212,mscoll742_f117,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,222097,0.212,mscoll764_item102,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,222228,0.212,mscoll742_f123,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,222264,0.212,miscmss_joanofaragon,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,222428,0.212,mscoll390_item1399,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,222657,0.212,miscmss30,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,222776,0.212,mscoll742_f113,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,223020,0.213,mscoll764_item213,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,223325,0.213,msoversize40,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,223563,0.213,mscoll764_item249,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,223614,0.213,mscoll764_item125,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,223772,0.213,mscoll390_item1335,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,224080,0.214,mscoll390_item2759,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,224156,0.214,h251,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,224318,0.214,mscoll390_item2484,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,224591,0.214,mscoll390_item2347,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,225263,0.215,mscoll764_item164,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,225396,0.215,h256,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,226067,0.216,miscmsslarge_torelli,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,226420,0.216,h165,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,226808,0.216,mscoll742_f60,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,226935,0.216,mscoll764_item242,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,227054,0.217,msoversize43,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,227182,0.217,mscoll390_item193,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,228278,0.218,mscoll390_item433,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,228460,0.218,mscoll764_item151,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,228565,0.218,h016,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,228624,0.218,mscoll742_f39,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,228626,0.218,msoversize28,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,228864,0.218,mscoll764_item235,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,228906,0.218,mscoll390_item2232,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,229187,0.219,miscmss_rubeus,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,229227,0.219,mscoll764_item115,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,229272,0.219,mscoll764_item116a,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,229675,0.219,mscoll764_item132,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,229949,0.219,mscoll764_item82,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,230762,0.22,mscoll764_item124,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,231969,0.221,mscoll764_item138,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,232246,0.221,mscoll764_item206,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,232383,0.222,mscoll742_f118,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,232525,0.222,mscoll390_item2413,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,232529,0.222,h346,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,233137,0.222,mscoll390_item457,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234067,0.223,h247,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234092,0.223,mscoll390_item2660,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234382,0.224,mscoll764_item121,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234419,0.224,mscoll764_item50,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234683,0.224,mscoll764_item70,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234787,0.224,mscoll764_item207,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234888,0.224,mscoll764_item185,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,234902,0.224,mscoll390_item2179,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,235499,0.225,h007,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,235898,0.225,mscoll390_item3046,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,236000,0.225,mscoll764_item26,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,236130,0.225,h029,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,236297,0.225,mscoll390_item2227,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,236749,0.226,miscmss_florence,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,236851,0.226,mscoll390_item454,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,237426,0.226,mscoll764_item105,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,237580,0.227,mscoll390_item2648,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,237591,0.227,mscoll764_item92,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,237877,0.227,mscoll390_item952,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,238331,0.227,mscoll764_item76,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,238796,0.228,mscoll764_item162,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,238890,0.228,mscoll390_item2497,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,239032,0.228,mscoll390_item2455,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,239154,0.228,mscoll390_item586,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,239287,0.228,mscoll764_item149,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,239530,0.228,h301,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,239628,0.229,h166,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,240341,0.229,mscoll390_item2217,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,240810,0.23,mscoll390_item416,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,241323,0.23,mscoll390_item595,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,242023,0.231,mscoll390_item2776,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,242398,0.231,mscoll390_item2792,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,242911,0.232,mscoll390_item777,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,243102,0.232,mscoll390_item1594,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,243153,0.232,mscoll390_item717,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,243758,0.232,mscoll390_item1351,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,244027,0.233,mscoll390_item1376,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,244282,0.233,mscoll390_item726,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,244531,0.233,mscoll742_f38,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,245152,0.234,mscoll390_item2509,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,245542,0.234,mscoll390_item2602,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,245789,0.234,mscoll390_item2610,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,246045,0.235,mscoll764_item208,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,246110,0.235,mscoll390_item707,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,246786,0.235,mscoll764_item72,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,247107,0.236,mscoll390_item879,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,247726,0.236,mscoll390_item2795,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,248631,0.237,mscoll390_item2784,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,249009,0.237,h393,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,249043,0.238,mscoll764_item123,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,249657,0.238,mscoll390_item188,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,249896,0.238,h035,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,250281,0.239,h005,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,250378,0.239,mscoll390_item404,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,250719,0.239,mscoll390_item1071,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,250883,0.239,mscoll390_item1897,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251008,0.239,mscoll390_item2526,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251392,0.24,mscoll390_item2754,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251394,0.24,miscmsslarge_biblentjohn,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251475,0.24,mscoll764_item63,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251521,0.24,miscmss29,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251639,0.24,miscmss_milan,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251943,0.24,mscoll390_item418,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,251960,0.24,mscoll591_f38,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,252243,0.241,mscoll390_item2311,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,252582,0.241,mscoll390_item2513,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,252729,0.241,mscoll390_item2444,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,253039,0.241,mscoll390_item2769,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,253046,0.241,mscoll390_item1600,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,253427,0.242,mscoll390_item750,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,253994,0.242,mscoll390_item2483,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,254426,0.243,mscoll390_item172,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,254761,0.243,mscoll390_item597,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,255133,0.243,mscoll390_item2490,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,255727,0.244,mscoll390_item2461,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,256224,0.244,mscoll764_item129,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,256386,0.245,mscoll390_item1307,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,256614,0.245,mscoll390_item2511,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,257491,0.246,mscoll390_item2738,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,257672,0.246,mscoll390_item1255,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,258103,0.246,mscoll390_item424,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,258439,0.246,mscoll764_item167,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,258604,0.247,mscoll390_item152,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,258778,0.247,miscmsslarge_martinuzzi,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,259064,0.247,mscoll390_item2488,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,259295,0.247,mscoll390_item2667,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,259335,0.247,mscoll390_item406,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,259618,0.248,mscoll390_item2530,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,260241,0.248,mscoll764_item81,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,260433,0.248,mscoll390_item2794,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,260710,0.249,h056,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,260921,0.249,mscoll390_item2205,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,261246,0.249,miscmsslarge_decretales,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,261301,0.249,mscoll764_item46,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,261340,0.249,mscoll390_item1890,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,262753,0.251,mscoll390_item2748,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,263019,0.251,miscmsslarge_cnipius,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,263302,0.251,mscoll390_item1221,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,263562,0.251,mscoll390_item960,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,264090,0.252,mscoll390_item2006,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,264166,0.252,mscoll390_item1340,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,264289,0.252,mscoll390_item2557,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,264956,0.253,mscoll390_item1416,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,264957,0.253,mscoll390_item105,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,265029,0.253,mscoll390_item2572,,
